,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
57,2020-05-08 00:45:49+00:00,https://twitter.com/KabKusty/status/1258558692028485642,"These are my guesses for the cars coming tomorrow. There are 4 photos below because I can't definitively say if we are getting the Tesla Roadster 2.0 or the Koenigsegg Gemera. We will be getting the Ford Taurus Police Interceptor, and most likely an Alfa Romeo Giulia. ",KabKusty,12,1,,,13,0.25,0.75,0.6763291616264396,0.32367083837356275,0.3526583232528769
58,2020-05-08 00:17:19+00:00,https://twitter.com/woah_its_auri/status/1258551519764307968,on today's episode of Tesla Words His DM Badly ,woah_its_auri,17,0,,,17,-0.6999999999999998,0.6666666666666666,0.9028075142824578,0.09719248571754151,0.8056150285649163
59,2020-05-07 23:39:17+00:00,https://twitter.com/howmuchisatesla/status/1258541948085792768,https://howmuchatesla.com/how-much-is-a-tesla-model-x-in-america/ read here. #howmuchatesla #howmuchisatesla #howmuchisateslamodelx,howmuchisatesla,0,0,,#howmuchatesla #howmuchisatesla #howmuchisateslamodelx,0,0.0,0.0,0.9012133151761063,0.09878668482389226,0.802426630352214
60,2020-05-07 21:35:39+00:00,https://twitter.com/shefordaskreets/status/1258510834034077696,Elon after finding out his son been wanking to his tesla blueprints ,shefordaskreets,0,0,,,0,0.0,0.0,0.724174096784563,0.27582590321543765,0.44834819356912536
61,2020-05-07 20:10:10+00:00,https://twitter.com/KevinKulp/status/1258489321612627972,"If I’m flopped on the couch, I gain a foot-dog; Tesla insists on settling in just under my feet. #toller",KevinKulp,16,0,,#toller,16,0.0,0.0,0.9791003486521176,0.020899651347880223,0.9582006973042374
62,2020-05-07 18:43:12+00:00,https://twitter.com/guy146095/status/1258467436682084353,Bacon + tesla roadster = Perfect Jailbreak Gamer ,guy146095,1,0,,,1,1.0,1.0,0.9550193388656941,0.04498066113430642,0.9100386777313877
63,2020-05-07 18:24:10+00:00,https://twitter.com/NorbertElekes/status/1258462645453193222,CHINA: Tesla reportedly suspended car production at Shanghai Gigafactory.,NorbertElekes,1776,284,,,2060,0.0,0.0,0.9287529326466751,0.07124706735332365,0.8575058652933515
64,2020-05-07 18:00:39+00:00,https://twitter.com/teslainvernon/status/1258456727881519104,Since buying a Tesla @joerogan says “it makes other cars seem stupid”,teslainvernon,185,20,,,205,-0.46249999999999997,0.6875,0.9489318139324319,0.051068186067565684,0.8978636278648662
65,2020-05-07 06:45:36+00:00,https://twitter.com/ZackMooreNFL/status/1258286847324815360,Did Elon Musk smoke weed with Rogan again? Tesla stockholders waiting on that and more! ,ZackMooreNFL,6,1,,,7,0.5,0.5,0.6303414780904861,0.3696585219095122,0.2606829561809739
66,2020-05-07 03:52:13+00:00,https://twitter.com/minxerino/status/1258243212084482048,X Æ A-12 when he gets a Tesla from his dad on his 16th birthday ,minxerino,9,1,,,10,0.0,0.0,0.20103893422881586,0.7989610657711819,-0.597922131542366
67,2020-05-07 03:30:25+00:00,https://twitter.com/chromapop/status/1258237725422960641,aint this that Tesla logo ,chromapop,7,0,,,7,0.0,0.0,0.5970676072362817,0.4029323927637185,0.1941352144725632
68,2020-05-07 03:24:55+00:00,https://twitter.com/Gfilche/status/1258236340241674243,What will the Tesla home HVAC look like ?,Gfilche,295,14,,,309,0.0,0.0,0.8873874791765138,0.11261252082348394,0.7747749583530299
69,2020-05-07 02:40:47+00:00,https://twitter.com/olosnecaj/status/1258225234932613122,"I'm just going to leave this here ... markets moved big time Monday/Tuesday, there's more to this story than just some pump and dump day traders, someone is trying to keep the price down probably for a buyout $MVIS $AMZN $MSFT $TSLA Microvision Microsoft Amazon Tesla ",olosnecaj,5,1,,,6,0.11481481481481481,0.2962962962962963,0.0007197521325868335,0.9992802478674089,-0.9985604957348221
70,2020-05-07 02:32:28+00:00,https://twitter.com/CovelloMassimo/status/1258223142029471744,What’s this sorcery from the lights of this BMW?? #tesla #model3,CovelloMassimo,46,2,,#tesla #model3,48,0.0,0.0,0.20688114215703166,0.7931188578429664,-0.5862377156859347
71,2020-05-07 01:22:53+00:00,https://twitter.com/NBDPress/status/1258205631154016256,"Tesla Shanghai factory temporarily halts production. Multiple tesla workers disclosed that at least, a car part supply issue in the overseas market is one of the reasons. (36Kr) https://bit.ly/3dnsjlZ",NBDPress,167,62,,,229,-0.15,0.2,0.47892968857028856,0.5210703114297152,-0.0421406228594266
72,2020-05-07 00:55:08+00:00,https://twitter.com/kimlongxzx/status/1258198648757706752,"lol, Tesla Cyber Truck Made In China ",kimlongxzx,8,0,,,8,0.8,0.7,0.8397571479381963,0.16024285206180394,0.6795142958763924
73,2020-05-07 22:46:20+00:00,https://twitter.com/JSRowe89/status/1258528623574704129,"Is it weird I wanted to check @Tesla stock price before listening to #ElonMusk interview with @joerogan podcast, just to get a feel for how awesome it was going to be?",JSRowe89,0,0,,#ElonMusk,0,0.25,1.0,0.36895361587445236,0.6310463841255456,-0.26209276825109323
74,2020-05-07 21:44:19+00:00,https://twitter.com/abifaill/status/1258513017169305601,A tesla in sims??? Ummmmm fuck yes pic.twitter.com/6J6dMfcPch,abifaill,1,0,,,1,-0.4,0.6,0.9086589848936372,0.09134101510636361,0.8173179697872736
75,2020-05-07 19:28:18+00:00,https://twitter.com/NourHadidi/status/1258478787320098816,America is a racist coked up dumpster fire driving a Tesla blasting Kanye West down a highway that’s falling apart with a bumper sticker that says lock her up next to a baby on board on sign,NourHadidi,118,19,,,137,-0.07777777777777779,0.14444444444444446,0.9921927879100736,0.00780721208992223,0.9843855758201514
76,2020-05-07 16:55:29+00:00,https://twitter.com/ant_devs/status/1258440328807280643,"8 months ago, my ass finally drove a Tesla pic.twitter.com/5fj7epFvd0",ant_devs,6,0,,,6,0.0,1.0,0.8086049417402358,0.19139505825976602,0.6172098834804698
77,2020-05-07 16:52:19+00:00,https://twitter.com/FUDlife420/status/1258439531176525826,"""as a Tesla Support Technician (Vehicle Support), our resources are very disorganized, and communication with management is extremely poor to non-existent. Our goals are very vague."" #TeslaHRIssues #Tesla ",FUDlife420,6,2,,#TeslaHRIssues #Tesla,8,-0.2833333333333334,0.5166666666666666,0.7930990526509104,0.20690094734908984,0.5861981053018206
78,2020-05-07 16:38:47+00:00,https://twitter.com/lopezlinette/status/1258436126592901120,"Yes, all legalese aside. This is the story of the Tesla ""saboteur."" ",lopezlinette,130,43,,,173,0.0,0.0,0.8353054009444465,0.16469459905555187,0.6706108018888947
79,2020-05-07 16:07:36+00:00,https://twitter.com/Lebeaucarnews/status/1258428278764744704,Tesla reportedly halts car production at Chinese factory http://dlvr.it/RWBrx8,Lebeaucarnews,20,3,,,23,0.0,0.0,0.9287529326466751,0.07124706735332365,0.8575058652933515
